model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
dino_vits16	DINO	4	hidden_state_004	0.596570191431176	0.26207839562443025	0.9500911577028259	4
dino_vits16	DINO	5	hidden_state_005	0.5270054694621695	0.41431175934366454	0.6330902461257977	4
dino_vits16	DINO	6	hidden_state_006	0.5115656335460346	0.4439380127620784	0.580218778486782	4
dino_vits16	DINO	7	hidden_state_007	0.5135597082953509	0.4193254329990884	0.6253418413855971	4
dino_vits16	DINO	8	hidden_state_008	0.5137876025524157	0.4079307201458523	0.6823154056517775	4
dino_vits16	DINO	9	hidden_state_009	0.5954876937101184	0.5136736554238833	0.7206016408386509	4
dino_vits16	DINO	10	hidden_state_010	0.6835688240656336	0.6043755697356427	0.7876025524156791	4
dino_vits16	DINO	11	hidden_state_011	0.7239061075660893	0.6791248860528715	0.8154056517775752	4
dino_vits16	DINO	12	hidden_state_012	0.7621923427529627	0.7228805834092981	0.8432087511394712	4
dino_vits16	DINO	13	canonical_embedding	0.6682999088422972	0.5907019143117593	0.7853236098450319	4
dino_vits8	DINO	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dino_vits8	DINO	1	hidden_state_001	0.324179580674567	0.14266180492251596	0.6695533272561531	4
dino_vits8	DINO	2	hidden_state_002	0.5159525979945305	0.22288058340929806	0.951686417502279	4
dino_vits8	DINO	3	hidden_state_003	0.7255013673655424	0.5897903372835004	0.9334548769371012	4
dino_vits8	DINO	4	hidden_state_004	0.5925820419325434	0.5460346399270739	0.6542844120328167	4
dino_vits8	DINO	5	hidden_state_005	0.6485870556061988	0.5847766636280766	0.6855059252506837	4
dino_vits8	DINO	6	hidden_state_006	0.5954876937101186	0.5674567000911577	0.6449407474931632	4
dino_vits8	DINO	7	hidden_state_007	0.5112807657247037	0.410665451230629	0.6472196900638104	4
dino_vits8	DINO	8	hidden_state_008	0.5251253418413856	0.4202370100273473	0.6672743846855059	4
dino_vits8	DINO	9	hidden_state_009	0.6412374658158615	0.5346399270738378	0.731996353691887	4
dino_vits8	DINO	10	hidden_state_010	0.7325091157702825	0.6713764813126709	0.821330902461258	4
dino_vits8	DINO	11	hidden_state_011	0.8052643573381951	0.7484047402005469	0.873746581586144	4
dino_vits8	DINO	12	hidden_state_012	0.850045578851413	0.7876025524156791	0.898359161349134	4
dino_vits8	DINO	13	canonical_embedding	0.7539881494986327	0.6841385597082954	0.8258887876025525	4
dinov2_base	DINOv2	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dinov2_base	DINOv2	1	hidden_state_001	0.4063354603463992	0.08705560619872382	0.8664539653600729	4
dinov2_base	DINOv2	2	hidden_state_002	0.6443710118505014	0.5897903372835005	0.7265268915223336	4
dinov2_base	DINOv2	3	hidden_state_003	0.6103008204193254	0.5209662716499543	0.7315405651777576	4
dinov2_base	DINOv2	4	hidden_state_004	0.6024384685505926	0.5009115770282588	0.7616226071103008	4
dinov2_base	DINOv2	5	hidden_state_005	0.3830902461257976	0.2643573381950775	0.4293527803099362	4
dinov2_base	DINOv2	6	hidden_state_006	0.4038286235186873	0.2310847766636281	0.561531449407475	4
dinov2_base	DINOv2	7	hidden_state_007	0.4962967183226983	0.11235186873290792	0.6982680036463081	4
dinov2_base	DINOv2	8	hidden_state_008	0.5402233363719234	0.14083865086599823	0.7420237010027347	4
dinov2_base	DINOv2	9	hidden_state_009	0.6059708295350957	0.1741112123974476	0.7898814949863264	4
dinov2_base	DINOv2	10	hidden_state_010	0.6959890610756609	0.29398359161349136	0.8814949863263446	4
dinov2_base	DINOv2	11	hidden_state_011	0.7615086599817684	0.313126709206928	0.9398359161349135	4
dinov2_base	DINOv2	12	hidden_state_012	0.7646991795806746	0.3058340929808569	0.9339106654512306	4
dinov2_base	DINOv2	13	canonical_embedding	0.7554694621695532	0.3195077484047402	0.922060164083865	4
dinov2_giant	DINOv2	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
