model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
fastvithd_15b	FastViTHD	3	block_003	0.4425526522416109	0.3758919697787743	0.5390493328802343	4
fastvithd_15b	FastViTHD	4	block_004	0.5141924050872027	0.44166238234596217	0.6126695689036719	4
fastvithd_15b	FastViTHD	5	block_005	0.6665043928026029	0.548309226506734	0.7697119559807364	4
fastvithd_15b	FastViTHD	6	block_006	0.6425125651328006	0.5345304069273596	0.7396159784938116	4
fastvithd_15b	FastViTHD	7	block_007	0.6513540611982447	0.48818530503790264	0.7923115713434948	4
fastvithd_15b	FastViTHD	8	block_008	0.652747646340671	0.47000273394110503	0.8202232046078057	4
fastvithd_15b	FastViTHD	9	block_009	0.6084531762066572	0.4354748345593082	0.7943958702428741	4
fastvithd_15b	FastViTHD	10	block_010	0.6167646969321043	0.46867466616687703	0.8004403915588347	4
fastvithd_15b	FastViTHD	11	block_011	0.6084452013357255	0.45512890503652703	0.7968101746989302	4
fastvithd_15b	FastViTHD	12	block_012	0.5242598825897534	0.3819160255947325	0.6944369690944111	4
fastvithd_15b	FastViTHD	13	block_013	0.5961477162350368	0.4896406844825629	0.751869382585923	4
fastvithd_15b	FastViTHD	14	block_014	0.43352169664645784	0.288685839789905	0.6282203963679766	4
fastvithd_15b	FastViTHD	15	block_015	0.49924420612154957	0.37064776063285293	0.6801532882818905	4
fastvithd_15b	FastViTHD	16	block_016	0.5811027413108165	0.45838276780300036	0.7032792958967803	4
fastvithd_15b	FastViTHD	17	block_017	0.5887734047087785	0.4768762029054286	0.6739005473202115	4
fastvithd_15b	FastViTHD	18	block_018	0.6441969713587576	0.46324941223132005	0.8346419089303024	4
fastvithd_15b	FastViTHD	19	block_019	0.5058936681669914	0.30792867279482145	0.6789924287163079	4
fastvithd_15b	FastViTHD	20	block_020	0.47111679071122947	0.2996464647333061	0.6264053658062539	4
fastvithd_15b	FastViTHD	21	block_021	0.5807688541653762	0.394282523868968	0.7532273266404034	4
fastvithd_15b	FastViTHD	22	block_022	0.5858632077164636	0.37337675829094863	0.7688829677887167	4
fastvithd_15b	FastViTHD	23	block_023	0.5528255903901234	0.3428675230722849	0.754510361458092	4
fastvithd_15b	FastViTHD	24	block_024	0.5298162122423578	0.3360747254309253	0.6897961004836551	4
fastvithd_15b	FastViTHD	25	block_025	0.5505513626663636	0.3999903423673752	0.713754519472041	4
fastvithd_15b	FastViTHD	26	block_026	0.503797254826555	0.3380611313816318	0.678238430649932	4
fastvithd_15b	FastViTHD	27	block_027	0.5130772814821181	0.3583469600523633	0.6587111032619936	4
fastvithd_15b	FastViTHD	28	block_028	0.487462382068357	0.36957574908266816	0.5894881160622846	4
fastvithd_15b	FastViTHD	29	block_029	0.47619461756178727	0.36145345078390173	0.5719011092173557	4
fastvithd_15b	FastViTHD	30	block_030	0.4956389840731512	0.37802359843964756	0.5782880950067154	4
fastvithd_15b	FastViTHD	31	block_031	0.4953975532031627	0.3902549041859676	0.5770035028244365	4
fastvithd_15b	FastViTHD	32	block_032	0.524058674505322	0.41703448777865276	0.6138006797584964	4
fastvithd_15b	FastViTHD	33	block_033	0.5372978281725068	0.43584201087386387	0.6401881981665458	4
fastvithd_15b	FastViTHD	34	block_034	0.5224147057623012	0.41262464650771974	0.6407639558555663	4
fastvithd_15b	FastViTHD	35	block_035	0.5108231999530075	0.4148767089997673	0.5894069716095366	4
fastvithd_15b	FastViTHD	36	block_036	0.46333198386918006	0.3805944057948088	0.5643405929762659	4
fastvithd_15b	FastViTHD	37	block_037	0.31052423007790964	0.20399535287380388	0.4362918318279397	4
fastvithd_15b	FastViTHD	38	block_038	0.2837670716450684	0.152539734600156	0.3387166581942909	4
fastvithd_15b	FastViTHD	39	block_039	0.21745337356786298	0.14857624171793513	0.26687901711934003	4
fastvithd_15b	FastViTHD	40	block_040	0.2115651032104413	0.1406792525393556	0.2627153078842675	4
fastvithd_15b	FastViTHD	41	block_041	0.19885787261168797	0.10880068251091572	0.251355919480513	4
fastvithd_15b	FastViTHD	42	block_042	0.10900089413017146	0.06103372098478111	0.21638786725771772	4
fastvithd_15b	FastViTHD	43	block_043	0.04445565235697342	0.009970182418153265	0.12481545229605377	4
fastvithd_15b	FastViTHD	44	image_embeddings	0.07644778365172385	0.031818675511567945	0.17585745379610737	4
fastvithd_15b	FastViTHD	45	canonical_embedding	0.0549501160045594	0.019121252867199245	0.10682726833267302	4
fastvithd_7b	FastViTHD	0	block_000	0.3026185538651895	0.25723193394780713	0.3538204635428756	4
fastvithd_7b	FastViTHD	1	block_001	0.34282482155814464	0.2404275028094857	0.41103854088361186	4
fastvithd_7b	FastViTHD	2	block_002	0.4591549966587063	0.4214428571768328	0.5490969626341992	4
fastvithd_7b	FastViTHD	3	block_003	0.44775728650725877	0.36072088925876383	0.5416010902983016	4
fastvithd_7b	FastViTHD	4	block_004	0.5051913039083861	0.4090835623080653	0.601837454132298	4
fastvithd_7b	FastViTHD	5	block_005	0.628525700023796	0.5012588595166942	0.7249399791686914	4
fastvithd_7b	FastViTHD	6	block_006	0.6096014523066917	0.49784401232508796	0.6834462791525215	4
fastvithd_7b	FastViTHD	7	block_007	0.6296710508573162	0.4620292405604522	0.7772941382042714	4
fastvithd_7b	FastViTHD	8	block_008	0.6329622198812079	0.44894386479543585	0.8017413360693114	4
fastvithd_7b	FastViTHD	9	block_009	0.5793442729198186	0.40589783313674177	0.766380127155704	4
fastvithd_7b	FastViTHD	10	block_010	0.5810924223822775	0.4335296956441497	0.7721051551259722	4
fastvithd_7b	FastViTHD	11	block_011	0.5797717079038667	0.42772078723748147	0.7779206659789345	4
fastvithd_7b	FastViTHD	12	block_012	0.5165488797118292	0.3811397611326426	0.687735940735425	4
fastvithd_7b	FastViTHD	13	block_013	0.5824221743835922	0.4797360227977445	0.7516283025473501	4
