model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov3_vith16plus	DINOv3	24	block_024	0.5763348425126049	0.22801744840139643	0.9155763500338734	4
dinov3_vith16plus	DINOv3	25	block_025	0.5567008871979541	0.22003319055414772	0.8905125297346281	4
dinov3_vith16plus	DINOv3	26	block_026	0.5484921481897181	0.2104714002451915	0.9364787034844007	4
dinov3_vith16plus	DINOv3	27	block_027	0.5176445324114476	0.19593593251253988	0.9644413751557528	4
dinov3_vith16plus	DINOv3	28	block_028	0.5192906799980773	0.20554742023613226	0.8737518321336505	4
dinov3_vith16plus	DINOv3	29	block_029	0.4114410248990621	0.14515552371778823	0.708941970706457	4
dinov3_vith16plus	DINOv3	30	block_030	0.11177795418663475	0.04142092720151036	0.30320277986592387	4
dinov3_vith16plus	DINOv3	31	block_031	0.34771384934085414	0.08175895453492112	0.7571556394842996	4
dinov3_vith16plus	DINOv3	32	canonical_embedding	0.36222060569865144	0.093159703038851	0.6717870940558205	4
dinov3_vitl16	DINOv3	0	block_000	0.5986162911820687	0.3387439683269419	0.8035637359393396	4
dinov3_vitl16	DINOv3	1	block_001	0.5887806136168752	0.4371430520359116	0.7429209578853256	4
dinov3_vitl16	DINOv3	2	block_002	0.6018514915161943	0.4963350890923258	0.7638155362311924	4
dinov3_vitl16	DINOv3	3	block_003	0.5460787017857949	0.4257191017310445	0.7096846053248652	4
dinov3_vitl16	DINOv3	4	block_004	0.5554071246903083	0.307327547738452	0.7399320497498941	4
dinov3_vitl16	DINOv3	5	block_005	0.5053516902375406	0.22944835185204254	0.6424798731037403	4
dinov3_vitl16	DINOv3	6	block_006	0.5045332018327151	0.16238335701805873	0.6461104529401043	4
dinov3_vitl16	DINOv3	7	block_007	0.504788185192827	0.1636875186645934	0.689119086347833	4
dinov3_vitl16	DINOv3	8	block_008	0.5091516275951347	0.23064234949043516	0.7215910849447538	4
dinov3_vitl16	DINOv3	9	block_009	0.5546067177975187	0.30449760921576097	0.7838050098181155	4
dinov3_vitl16	DINOv3	10	block_010	0.5186657954078038	0.35442109202278393	0.754195374481153	4
dinov3_vitl16	DINOv3	11	block_011	0.5259632428331412	0.3284528108697685	0.7797277407329714	4
dinov3_vitl16	DINOv3	12	block_012	0.5377718844580396	0.2530451913491215	0.8116570348259391	4
dinov3_vitl16	DINOv3	13	block_013	0.529847747143239	0.218314900255202	0.8522894822362607	4
dinov3_vitl16	DINOv3	14	block_014	0.45430976570150844	0.20630632369231328	0.7670812212635278	4
dinov3_vitl16	DINOv3	15	block_015	0.5160424507808359	0.21669413128192613	0.7842326179807352	4
dinov3_vitl16	DINOv3	16	block_016	0.4689239417498736	0.16214450799221694	0.8190683278583859	4
dinov3_vitl16	DINOv3	17	block_017	0.5018633947361136	0.2023557640617494	0.8361935213694577	4
dinov3_vitl16	DINOv3	18	block_018	0.4764771132073704	0.13582292428214032	0.8036971180134049	4
dinov3_vitl16	DINOv3	19	block_019	0.45412929367160676	0.11100547291989823	0.8508864180113755	4
dinov3_vitl16	DINOv3	20	block_020	0.37816707836952657	0.10847597235615557	0.6792671980283324	4
dinov3_vitl16	DINOv3	21	block_021	0.36180153573255364	0.0880264515260927	0.7617902305656531	4
dinov3_vitl16	DINOv3	22	block_022	0.31856006166792106	0.09646438861731646	0.7400855610705496	4
dinov3_vitl16	DINOv3	23	block_023	0.47614645488815993	0.12119633165885492	0.84906651288758	4
dinov3_vitl16	DINOv3	24	canonical_embedding	0.4339304866679498	0.10556794174214973	0.848765304966584	4
dinov3_vits16	DINOv3	0	block_000	0.642096953007941	0.5509968379269359	0.7838518562813229	4
dinov3_vits16	DINOv3	1	block_001	0.6141908213746909	0.5068796189505264	0.6955127894181201	4
dinov3_vits16	DINOv3	2	block_002	0.4550037586059431	0.15691806372220907	0.6270934484163471	4
dinov3_vits16	DINOv3	3	block_003	0.39551969096946527	0.115412191454963	0.5728742533245755	4
dinov3_vits16	DINOv3	4	block_004	0.39258237380883343	0.11540243008715291	0.6670482076350893	4
dinov3_vits16	DINOv3	5	block_005	0.3936582028907289	0.21617407157592672	0.6477885382528225	4
dinov3_vits16	DINOv3	6	block_006	0.4035002039585398	0.14308689257570262	0.6497752666022443	4
dinov3_vits16	DINOv3	7	block_007	0.4108738002255009	0.10382834890669143	0.6463857623907157	4
dinov3_vits16	DINOv3	8	block_008	0.37475590545545767	0.052409141709674034	0.711901488705132	4
dinov3_vits16	DINOv3	9	block_009	0.29921296639394773	0.047196088107133466	0.6634125913492398	4
dinov3_vits16	DINOv3	10	block_010	0.2271139225746351	0.05098677569099376	0.48657769019006136	4
dinov3_vits16	DINOv3	11	block_011	0.2562941844638046	0.05248296905618427	0.5566313798583722	4
dinov3_vits16	DINOv3	12	canonical_embedding	0.3538150820363492	0.10812603253272333	0.6638815660752351	4
dinov3_vits16plus	DINOv3	0	block_000	0.6059814903026393	0.5117304772532661	0.7290923803757111	4
dinov3_vits16plus	DINOv3	1	block_001	0.5228043790017936	0.27850083411424276	0.6958978417340408	4
dinov3_vits16plus	DINOv3	2	block_002	0.4228927807017059	0.14802470677280172	0.6022176947890051	4
dinov3_vits16plus	DINOv3	3	block_003	0.4008655027655819	0.15582543413415167	0.6462713298989989	4
dinov3_vits16plus	DINOv3	4	block_004	0.4181792635289339	0.21963980399609545	0.6544829326418813	4
dinov3_vits16plus	DINOv3	5	block_005	0.41515182378016197	0.14216601633807205	0.5966636246556782	4
dinov3_vits16plus	DINOv3	6	block_006	0.37866524300130794	0.09586899754094676	0.6152816131284196	4
dinov3_vits16plus	DINOv3	7	block_007	0.3271818040314206	0.05864164424678636	0.6550918297995036	4
dinov3_vits16plus	DINOv3	8	block_008	0.30756412159975455	0.046160071934298844	0.8352894685353571	4
dinov3_vits16plus	DINOv3	9	block_009	0.2214731389204612	0.03864959832760417	0.5538560406347506	4
dinov3_vits16plus	DINOv3	10	block_010	0.23823517859219642	0.053374963032005826	0.5204716263854706	4
dinov3_vits16plus	DINOv3	11	block_011	0.2948154469739215	0.0631525746974352	0.7587866255101655	4
dinov3_vits16plus	DINOv3	12	canonical_embedding	0.42289807663275375	0.09203113670172608	0.7784247812595468	4
fastvit_ma36	FastViT	0	feature_map_000	0.5226098795252675	0.16777431374366258	0.9322482161945983	4
fastvit_ma36	FastViT	1	feature_map_001	0.5949648171053137	0.3187648673140492	0.9035856217248622	4
fastvit_ma36	FastViT	2	feature_map_002	0.46322352875806583	0.12054549097749265	0.7489482279247152	4
fastvit_ma36	FastViT	3	feature_map_003	0.3403380859845827	0.0933775173241237	0.8698151046761886	4
fastvit_s12	FastViT	0	feature_map_000	0.46540728075241344	0.2747300499095518	0.7501504414194194	4
fastvit_s12	FastViT	1	feature_map_001	0.5364019869515361	0.48566415270147373	0.5917289899205266	4
fastvit_s12	FastViT	2	feature_map_002	0.1855414452632136	0.014999523446435403	0.41075331586155767	4
fastvit_s12	FastViT	3	feature_map_003	0.16837584476687362	0.03350463565143939	0.45179396777504316	4
fastvit_sa12	FastViT	0	feature_map_000	0.4239138259339939	0.27765880071116855	0.7632324458426442	4
fastvit_sa12	FastViT	1	feature_map_001	0.4411502252202879	0.2367588654673271	0.7360227306706136	4
fastvit_sa12	FastViT	2	feature_map_002	0.5663473528111047	0.4455077351184469	0.7896610810189237	4
fastvit_sa12	FastViT	3	feature_map_003	0.24345734939609864	0.0473221193738647	0.7532224313228777	4
fastvit_sa24	FastViT	0	feature_map_000	0.44212065977489634	0.2811250167647332	0.8190868851840029	4
fastvit_sa24	FastViT	1	feature_map_001	0.28926855439742555	0.13047417546889134	0.4862556529514161	4
fastvit_sa24	FastViT	2	feature_map_002	0.6492893155847792	0.19741894417613198	0.944734503599381	4
fastvit_sa24	FastViT	3	feature_map_003	0.127920358933873	0.04184700948621917	0.18773571823026125	4
fastvit_sa36	FastViT	0	feature_map_000	0.49743293416353584	0.3396662829405514	0.7127616606116332	4
fastvit_sa36	FastViT	1	feature_map_001	0.2568570195638401	0.11656068021947627	0.5037211192234157	4
fastvit_sa36	FastViT	2	feature_map_002	0.3875177799534799	0.11892359164405374	0.6604628347183749	4
fastvit_sa36	FastViT	3	feature_map_003	0.29309171697847547	0.14151304822348304	0.38843421653331134	4
fastvit_t12	FastViT	0	feature_map_000	0.45798980409131995	0.12675039560356577	0.6509367781615124	4
fastvit_t12	FastViT	1	feature_map_001	0.4321449061381163	0.29427263006861704	0.5733197008827707	4
fastvit_t12	FastViT	2	feature_map_002	0.23737737002308149	0.02541210203105264	0.5884722107803259	4
fastvit_t12	FastViT	3	feature_map_003	0.24071170457998745	0.05310512024100528	0.6883386194894396	4
fastvit_t8	FastViT	0	feature_map_000	0.31154760515397634	0.0610167509775129	0.6334199842445087	4
fastvit_t8	FastViT	1	feature_map_001	0.42347681590274827	0.34813204333726516	0.47508163392134395	4
fastvit_t8	FastViT	2	feature_map_002	0.23160995467634418	0.10073165164431941	0.5095177626859165	4
fastvit_t8	FastViT	3	feature_map_003	0.1672188163191469	0.046698978867185464	0.457691764752323	4
fastvithd_05b	FastViTHD	0	block_000	0.4364229766920773	0.14514443310683023	0.7215942051371826	4
fastvithd_05b	FastViTHD	1	block_001	0.43355090872030266	0.1153671938657278	0.6511627926934012	4
fastvithd_05b	FastViTHD	2	block_002	0.4763211466428468	0.39293957958025705	0.6656857028356452	4
fastvithd_05b	FastViTHD	3	block_003	0.5142376146727812	0.39499742510892777	0.6967166620326987	4
fastvithd_05b	FastViTHD	4	block_004	0.515698055822228	0.4237755941593389	0.5948629031981244	4
fastvithd_05b	FastViTHD	5	block_005	0.5312294312187285	0.441012590662726	0.65798708446398	4
fastvithd_05b	FastViTHD	6	block_006	0.5172525643116035	0.411628084592228	0.6697104189559926	4
fastvithd_05b	FastViTHD	7	block_007	0.51373285811123	0.3470109404552273	0.7455786808623563	4
fastvithd_05b	FastViTHD	8	block_008	0.5218379315533961	0.3555820649991247	0.7974678886995133	4
fastvithd_05b	FastViTHD	9	block_009	0.4900736338121288	0.31934097833824526	0.7761570673828052	4
fastvithd_05b	FastViTHD	10	block_010	0.4774836006267621	0.3109906366815801	0.7921121508077116	4
fastvithd_05b	FastViTHD	11	block_011	0.5033435907654755	0.2939301564020647	0.8219953297750667	4
fastvithd_05b	FastViTHD	12	block_012	0.456693006922126	0.17706040720247324	0.7745912151555246	4
fastvithd_05b	FastViTHD	13	block_013	0.5160828923844253	0.2606277661809766	0.8766978388763054	4
fastvithd_05b	FastViTHD	14	block_014	0.3904567633046719	0.10954936397181463	0.6527980235174512	4
fastvithd_05b	FastViTHD	15	block_015	0.4241198681068554	0.1399630617045349	0.6969498936631457	4
fastvithd_05b	FastViTHD	16	block_016	0.4515812859344823	0.19879728084624934	0.7519900783416683	4
fastvithd_05b	FastViTHD	17	block_017	0.4749920972608799	0.2338443854478677	0.7823507452923983	4
fastvithd_05b	FastViTHD	18	block_018	0.5638066431109751	0.3247095617440825	0.8776849354877292	4
fastvithd_05b	FastViTHD	19	block_019	0.47543047718949816	0.15933084212263876	0.7461977332869861	4
fastvithd_05b	FastViTHD	20	block_020	0.4377445601647524	0.13890355206008478	0.6953875455061933	4
fastvithd_05b	FastViTHD	21	block_021	0.49295327339622314	0.17742611481177073	0.8360883502276244	4
fastvithd_05b	FastViTHD	22	block_022	0.4936550302804664	0.14969778344435308	0.8281221967437375	4
fastvithd_05b	FastViTHD	23	block_023	0.5279946854315677	0.15760063568429342	0.8330906180619407	4
fastvithd_05b	FastViTHD	24	block_024	0.5382862259347571	0.16655063895126707	0.8380561193215372	4
fastvithd_05b	FastViTHD	25	block_025	0.5592624714585381	0.2696729845351784	0.8484173048746757	4
fastvithd_05b	FastViTHD	26	block_026	0.5483503596758141	0.23657875641788378	0.8324341888871446	4
fastvithd_05b	FastViTHD	27	block_027	0.5794164516713963	0.2618734073503468	0.8367794696986687	4
fastvithd_05b	FastViTHD	28	block_028	0.5578242897284629	0.26977196094075084	0.8793873593933964	4
fastvithd_05b	FastViTHD	29	block_029	0.5657198576862833	0.2781206906038399	0.8544624039309779	4
fastvithd_05b	FastViTHD	30	block_030	0.5531358203063181	0.25387426536079427	0.8163224872737508	4
fastvithd_05b	FastViTHD	31	block_031	0.5538790610355999	0.25504403536584946	0.8472815770594555	4
fastvithd_05b	FastViTHD	32	block_032	0.5617580722647789	0.283129477043492	0.8132008876623176	4
fastvithd_05b	FastViTHD	33	block_033	0.5787613606423635	0.2951897681824278	0.8099325676706062	4
fastvithd_05b	FastViTHD	34	block_034	0.6152808358407418	0.23008177750877784	0.8744212903369752	4
fastvithd_05b	FastViTHD	35	block_035	0.6143129203030391	0.25584648576803115	0.8981499955376604	4
fastvithd_05b	FastViTHD	36	block_036	0.5480766656025614	0.259093363229008	0.7901877658095542	4
fastvithd_05b	FastViTHD	37	block_037	0.4221230540325042	0.29471272555014116	0.6253310283633169	4
fastvithd_05b	FastViTHD	38	block_038	0.5384417345006642	0.1491425135214981	0.9393506909761197	4
fastvithd_05b	FastViTHD	39	block_039	0.4476320729068325	0.07865013641899492	0.9606518190898887	4
fastvithd_05b	FastViTHD	40	block_040	0.4478226509719697	0.09806900669828503	0.9704978211768905	4
fastvithd_05b	FastViTHD	41	block_041	0.44566528321039617	0.10178616513730304	0.9926827285146931	4
fastvithd_05b	FastViTHD	42	block_042	0.42084225760011346	0.07500587976493703	0.9040279479759857	4
fastvithd_05b	FastViTHD	43	block_043	0.31120737185477937	0.03107441652639066	0.714621263219681	4
fastvithd_05b	FastViTHD	44	image_embeddings	0.37646408955435684	0.02669920263428892	0.9578031087060245	4
fastvithd_05b	FastViTHD	45	canonical_embedding	0.33005761153790286	0.02044920729736363	0.8711643187895389	4
fastvithd_15b	FastViTHD	0	block_000	0.4307638413555235	0.1440560688629245	0.7035158301496256	4
fastvithd_15b	FastViTHD	1	block_001	0.4325719219523306	0.12310920365096094	0.6392600596972936	4
fastvithd_15b	FastViTHD	2	block_002	0.4739260077612866	0.3758744991515478	0.6961710981131168	4
