model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
swin_large	Swin	5	canonical_embedding	0.3500425960346964	0.2031443618339529	0.45438351920693926	4
swin_small	Swin	0	hidden_state_000	0.021627168525402723	0.014482651796778193	0.029042750929368033	4
swin_small	Swin	1	hidden_state_001	0.41935796158612143	0.25216852540272616	0.5188197026022304	4
swin_small	Swin	2	hidden_state_002	0.6451363073110284	0.5100681536555142	0.7267657992565056	4
swin_small	Swin	3	hidden_state_003	0.39318076208178443	0.262546468401487	0.49783147459727384	4
swin_small	Swin	4	hidden_state_004	0.23555607187112765	0.13878562577447334	0.34007125154894674	4
swin_small	Swin	5	canonical_embedding	0.3503717472118959	0.1959417596034696	0.5216852540272615	4
swin_tiny	Swin	0	hidden_state_000	0.02793912639405204	0.020833333333333332	0.03763940520446096	4
swin_tiny	Swin	1	hidden_state_001	0.4946948574969021	0.3396840148698885	0.5882125154894672	4
swin_tiny	Swin	2	hidden_state_002	0.6735207558859975	0.5733426270136307	0.766263940520446	4
swin_tiny	Swin	3	hidden_state_003	0.5636133054522925	0.4337050805452292	0.6850216852540273	4
swin_tiny	Swin	4	hidden_state_004	0.3520562267657993	0.2104244114002478	0.4562422552664189	4
swin_tiny	Swin	5	canonical_embedding	0.46723977695167285	0.2749380421313507	0.6399473358116481	4
swinv2_base	SwinV2	0	hidden_state_000	0.03729089219330854	0.026022304832713738	0.05111524163568772	4
swinv2_base	SwinV2	1	hidden_state_001	0.46596189591078063	0.3100991325898389	0.576363073110285	4
swinv2_base	SwinV2	2	hidden_state_002	0.6474597273853779	0.5560718711276332	0.7106567534076828	4
swinv2_base	SwinV2	3	hidden_state_003	0.2635145600991326	0.1609355638166047	0.348590458488228	4
swinv2_base	SwinV2	4	hidden_state_004	0.16918370508054523	0.09982961586121436	0.23993184634448575	4
