dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
kadid10k	SigLIP2	siglip2_large	scc	2	image_embeds_l2	0.5717936802973977	0.6296208893555938	3
kadid10k	SigLIP2	siglip2_so400m_naflex	scc	2	image_embeds_l2	0.48164498141263934	0.6044173860792269	4
kadid10k	SigLIP2	siglip2_so400m	scc	2	image_embeds_l2	0.41194237918215615	0.5924830860017741	5
kadid10k	Swin	swin_tiny	scc	2	hidden_state_002	0.5817843866171004	0.63255177486682	1
kadid10k	Swin	swin_small	scc	2	hidden_state_002	0.5211431226765799	0.6208009538691988	2
kadid10k	Swin	swin_base	scc	2	hidden_state_002	0.48907992565055763	0.6137880518261272	3
kadid10k	Swin	swin_large	scc	2	hidden_state_002	0.4811802973977695	0.6105335394156284	4
kadid10k	SwinV2	swinv2_tiny	scc	2	hidden_state_002	0.6105947955390335	0.6366175401978409	1
kadid10k	SwinV2	swinv2_base	scc	2	hidden_state_002	0.5576208178438662	0.6261188587618709	2
kadid10k	SwinV2	swinv2_small	scc	2	hidden_state_002	0.5527416356877324	0.6238151792880006	3
kadid10k	SwinV2	swinv2_large	scc	3	hidden_state_003	0.4409851301115242	0.6012245817136127	4
kadid10k	VGG	vgg19	scc	2	feature_map_002	0.845957249070632	0.6914153569116674	1
kadid10k	VGG	vgg13	scc	2	feature_map_002	0.825511152416357	0.6834520091885677	2
kadid10k	VGG	vgg16	scc	2	feature_map_002	0.8180762081784386	0.6833623009153251	3
kadid10k	VGG	vgg13_bn	scc	5	feature_map_005	0.8025092936802973	0.6847515759450777	4
kadid10k	VGG	vgg11_bn	scc	5	feature_map_005	0.7971654275092936	0.6921772395018628	5
kadid10k	VGG	vgg11	scc	3	feature_map_003	0.7955390334572491	0.6802909932544026	6
kadid10k	VGG	vgg16_bn	scc	5	feature_map_005	0.7871747211895911	0.6811977849991431	7
kadid10k	VGG	vgg19_bn	scc	5	feature_map_005	0.775092936802974	0.6826655608891041	8
kadid10k	ViT	vit_small	scc	3	block_003	0.8271375464684015	0.6804742482834815	1
kadid10k	ViT	vit_tiny	scc	3	block_003	0.8159851301115242	0.6794895360672389	2
kadid10k	ViT	vit_huge	scc	9	hidden_state_009	0.5859665427509293	0.6300856046644482	3
kadid10k	ViT	vit_base	scc	12	hidden_state_012	0.5594795539033457	0.6124048642479963	4
kadid10k	ViT	vit_large	scc	23	hidden_state_023	0.554135687732342	0.6017715215234801	5
