family	model_key	corr_metric	global_metric_score	metric_score_std	mean_dataset_rank	dataset_count	global_best_layer_index	global_best_layer	global_best_layer_score	family_rank
FastViT	fastvit_sa36	scc	0.5929754546060595	0.09631106322509908	57.125	8	0	feature_map_000	0.5287619323012267	7
FastViTHD	fastvithd_15b	scc	0.7559498106924812	0.10405762440928616	31.5	8	25	block_025	0.6461036283690175	1
FastViTHD	fastvithd_05b	scc	0.7483192752364667	0.10390985916910438	32.875	8	18	block_018	0.633687537318251	2
FastViTHD	fastvithd_7b	scc	0.7457120167758111	0.11482398550729059	32.25	8	25	block_025	0.6375716908935909	3
I-JEPA	ijepa_vith14	scc	0.7152439082845832	0.11303741397437467	42.75	8	16	hidden_state_016	0.6646380694156476	1
InternViT	internvit_300m_v25	scc	0.825297622738832	0.13134261185114723	27.125	8	8	hidden_state_008	0.8196109879518799	1
InternViT	internvit_300m	scc	0.7896892602066496	0.13864602618022856	33.625	8	8	hidden_state_008	0.7855058597617052	2
InternViT	internvit_6b_v25	scc	0.785442367981509	0.17796785128572862	35.125	8	23	hidden_state_023	0.7611825167619933	3
MAE	vit_mae_large	scc	0.8977116431270176	0.06888197296504531	11.1875	8	7	hidden_state_007	0.8780717012273453	1
MAE	vit_mae_huge	scc	0.886732506892716	0.08110336222032048	13.4375	8	7	hidden_state_007	0.8782499216529347	2
MAE	vit_mae_base	scc	0.8048467602272711	0.08834018579429082	29.125	8	6	hidden_state_006	0.7680524338526755	3
ResNeXt	resnext101_32x8d	scc	0.8485953249083451	0.06266926427330143	15.875	8	2	feature_map_002	0.8485953249083451	1
ResNeXt	resnext50_32x4d	scc	0.8057845638367205	0.06280707479004878	22.5625	8	2	feature_map_002	0.8024446474798432	2
ResNet	resnet18	scc	0.808239124718388	0.06183268066126576	22.875	8	2	hidden_state_002	0.7841308976209431	1
ResNet	resnet101	scc	0.8046284349340717	0.09143001781222454	22.625	8	2	hidden_state_002	0.8046284349340717	2
ResNet	resnet50	scc	0.799188142039908	0.08458652006373331	24.125	8	2	hidden_state_002	0.7973874914822872	3
ResNet	resnet152	scc	0.784306586839021	0.08810861812726964	26.875	8	2	hidden_state_002	0.784306586839021	4
ResNet	resnet34	scc	0.7805717974926548	0.08863018738194149	28.75	8	2	hidden_state_002	0.7140746261740518	5
SigLIP	siglip_large	scc	0.8836593574579839	0.055915055765496643	14.0	8	8	hidden_state_008	0.850593397543284	1
SigLIP	siglip_so400m	scc	0.8712576258560006	0.1280406750350256	18.5	8	7	hidden_state_007	0.8146839048459418	2
SigLIP	siglip_base	scc	0.8677817835428744	0.08478514249335059	15.125	8	3	hidden_state_003	0.8439940046278802	3
SigLIP2	siglip2_base	scc	0.36282287353218984	0.2931905028256773	62.875	8	1	pooler_output	0.3616902062459445	1
SigLIP2	siglip2_base_naflex	scc	0.34083360903557086	0.26100652260543017	68.0	8	1	pooler_output	0.33984615550397235	2
SigLIP2	siglip2_large	scc	0.3337232273339029	0.17838291146734075	70.75	8	1	pooler_output	0.3295991567019326	3
SigLIP2	siglip2_so400m	scc	0.2900658639055177	0.13052508628320023	73.0	8	1	pooler_output	0.2866388192958522	4
Swin	swin_tiny	scc	0.6359020164459979	0.07623780783751202	53.5	8	2	hidden_state_002	0.6359020164459979	1
Swin	swin_base	scc	0.6207393768437723	0.06820449296091532	56.0	8	2	hidden_state_002	0.5793574479850617	2
Swin	swin_small	scc	0.5935187940447141	0.0985939776762422	58.5	8	2	hidden_state_002	0.5894242164388814	3
Swin	swin_large	scc	0.5893419751292372	0.0855977311006372	59.875	8	2	hidden_state_002	0.5615271246926504	4
SwinV2	swinv2_tiny	scc	0.6550062603482028	0.06341797260631514	49.625	8	2	hidden_state_002	0.6550062603482028	1
SwinV2	swinv2_large	scc	0.6146205497901502	0.08606432904899997	58.875	8	2	hidden_state_002	0.5477698369083658	2
SwinV2	swinv2_base	scc	0.6116059395187845	0.06783238355360469	56.875	8	2	hidden_state_002	0.6116059395187845	3
SwinV2	swinv2_small	scc	0.5922275500506056	0.08121768730427299	59.375	8	2	hidden_state_002	0.5922275500506056	4
VGG	vgg11_bn	scc	0.7520873571395388	0.030812905671794157	34.75	8	2	feature_map_002	0.7338485095558956	1
VGG	vgg19_bn	scc	0.750865179903244	0.10071444523449799	36.75	8	2	feature_map_002	0.7335266575984113	2
VGG	vgg13	scc	0.744336573062225	0.058812236157310696	32.875	8	2	feature_map_002	0.6917181706595809	3
VGG	vgg19	scc	0.7436224407892288	0.08679443312427511	33.4375	8	2	feature_map_002	0.6740362065835204	4
VGG	vgg16	scc	0.7319391801307246	0.05889623456964347	36.0625	8	2	feature_map_002	0.6607370173852629	5
VGG	vgg16_bn	scc	0.7259062136225245	0.07467488733319777	37.375	8	2	feature_map_002	0.6819676819562362	6
VGG	vgg13_bn	scc	0.7048514126127416	0.05828231115278641	42.125	8	2	feature_map_002	0.6408288880621448	7
VGG	vgg11	scc	0.6819655352476319	0.10367458560056995	45.5	8	2	feature_map_002	0.6673156250921894	8
ViT	vit_tiny	scc	0.8824418270454194	0.070262520566114	15.375	8	3	block_003	0.8747454980491369	1
ViT	vit_small	scc	0.8747223123648288	0.08296327606741717	16.0	8	3	block_003	0.8684165672268553	2
ViT	vit_huge	scc	0.7566910627087947	0.1499055932719708	35.75	8	8	hidden_state_008	0.7449795005910894	3
ViT	vit_base	scc	0.7090712430721158	0.15443512806660015	44.9375	8	3	hidden_state_003	0.6820007782101909	4
ViT	vit_large	scc	0.6976422649733179	0.1651474035670499	45.625	8	4	hidden_state_004	0.6611506970608294	5
