model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
clip_vit_b16	CLIP	12	hidden_state_012	0.540179033792396	0.04639102579533615	0.9648001858736059	8	0.31997513014818035	0.038053580087279805	0.6706939281288724	0.43007708197028816
clip_vit_b16	CLIP	13	pooler_output	0.5584330209551973	0.06624444614479916	0.9552741635687733	8	0.3378634095068501	0.0480592589685512	0.6821561338289963	0.4481482152310237
clip_vit_b16	CLIP	14	image_embeds	0.5478395024886502	0.02920416521945468	0.9514405204460967	8	0.30985424642928044	0.02969679045631025	0.6651951672862454	0.4288468744589653
clip_vit_b16	CLIP	15	image_embeds_l2	0.5477678872919647	0.018086138058867426	0.95817843866171	8	0.29217728213292377	0.019913553806323647	0.6606257744733581	0.41997258471244425
clip_vit_b32	CLIP	0	hidden_state_000	0.09161349134001823	0.09161349134001823	0.09161349134001823	1	0.06586144029170465	0.06586144029170465	0.06586144029170465	0.07873746581586144
clip_vit_b32	CLIP	1	hidden_state_001	0.4074119717658043	0.0924721189591078	0.743938414237136	8	0.30719180628987763	0.059169764560099126	0.46687356475712855	0.357301889027841
clip_vit_b32	CLIP	2	hidden_state_002	0.42833722289289605	0.08224907063197028	0.7009969681835189	8	0.37273758824259373	0.08565675340768279	0.5731116437313855	0.40053740556774486
clip_vit_b32	CLIP	3	hidden_state_003	0.42631848821175716	0.08027416356877325	0.7612203329623114	8	0.5320407313331922	0.22142193308550187	0.7689292465212462	0.47917960977247465
clip_vit_b32	CLIP	4	hidden_state_004	0.4565618826605071	0.12767193308550184	0.9529277208405283	8	0.7268313618229718	0.4298327137546469	0.9356863710664086	0.5916966222417395
clip_vit_b32	CLIP	5	hidden_state_005	0.42156751092239375	0.10478624535315988	0.9344214406120817	8	0.7152953563591233	0.48280669144981414	0.9395457579443075	0.5684314336407585
clip_vit_b32	CLIP	6	hidden_state_006	0.380440185366135	0.036208560311951854	0.8671384147956078	8	0.6398361552230691	0.3439436183395291	0.9672598373161754	0.5101381702946021
clip_vit_b32	CLIP	7	hidden_state_007	0.4302876516202253	0.013924752082711184	0.9335929131568749	8	0.6728918442533274	0.48691140024783147	0.9623867449135513	0.5515897479367764
clip_vit_b32	CLIP	8	hidden_state_008	0.5367558077408775	0.038257589409838436	0.9134885916814305	8	0.7471146409662485	0.5841078066914499	0.9523590001310979	0.641935224353563
clip_vit_b32	CLIP	9	hidden_state_009	0.6213447142461851	0.18242462507766188	0.874308533616676	8	0.6611430648526552	0.5130111524163569	0.8397558231507691	0.6412438895494201
clip_vit_b32	CLIP	10	hidden_state_010	0.704819169473546	0.536122643395902	0.8760455390334573	8	0.5624059507877466	0.4352411313128534	0.7227385377942999	0.6336125601306463
clip_vit_b32	CLIP	11	hidden_state_011	0.5239200055508914	0.04798679196943488	0.9609665427509294	8	0.3706448894135045	0.0876050261180303	0.7095724907063197	0.4472824474821979
clip_vit_b32	CLIP	12	hidden_state_012	0.5159462216924032	0.08157149599881701	0.9495817843866171	8	0.31331478422655823	0.03531643468163731	0.6767348203221809	0.41463050295948073
clip_vit_b32	CLIP	13	pooler_output	0.5488465010632323	0.10968821035183587	0.9230947955390334	8	0.32660142364461703	0.04223557195148998	0.684634448574969	0.43772396235392463
clip_vit_b32	CLIP	14	image_embeds	0.5162680344173248	0.04241219578457234	0.91682156133829	8	0.30101167817664853	0.02667777724283471	0.6735594795539033	0.4086398562969867
clip_vit_b32	CLIP	15	image_embeds_l2	0.4907786937042925	0.016927114677652857	0.924953531598513	8	0.2803483170104523	0.012899650901153461	0.6699194547707559	0.3855635053573724
clip_vit_l14	CLIP	0	hidden_state_000	0.09161349134001823	0.09161349134001823	0.09161349134001823	1	0.06586144029170465	0.06586144029170465	0.06586144029170465	0.07873746581586144
clip_vit_l14	CLIP	1	hidden_state_001	0.37993383416539367	0.06970260223048327	0.7775481889766482	8	0.2890916639468455	0.07806691449814125	0.48660361323644336	0.3345127490561196
clip_vit_l14	CLIP	2	hidden_state_002	0.4054240676467039	0.11071096654275092	0.8682444898687729	8	0.39502530498911015	0.1370817843866171	0.6454194772245708	0.40022468631790703
clip_vit_l14	CLIP	3	hidden_state_003	0.4777609389490802	0.15044144981412638	0.8525966954659198	8	0.4803532367886927	0.2410935563816605	0.7226023230472635	0.47905708786888646
clip_vit_l14	CLIP	4	hidden_state_004	0.460585212869937	0.12151486988847585	0.7584195053406908	8	0.5810653201523013	0.3554832713754647	0.775423129775718	0.5208252665111192
clip_vit_l14	CLIP	5	hidden_state_005	0.5497524838017753	0.2100371747211896	0.9069560701711108	8	0.77204900236563	0.5343091697645601	0.9130975763669301	0.6609007430837026
clip_vit_l14	CLIP	6	hidden_state_006	0.5003423905053449	0.2215381040892193	0.9407087940017791	8	0.824553133498656	0.5856567534076828	0.9925788462544758	0.6624477620020004
clip_vit_l14	CLIP	7	hidden_state_007	0.5418109426065859	0.2150325278810409	0.9297011074731074	8	0.8186994561883185	0.5815520446096655	0.9913691633089886	0.6802551993974522
clip_vit_l14	CLIP	8	hidden_state_008	0.47085558002322236	0.15717936802973975	0.9299922394015154	8	0.7980286442103726	0.5516573729863693	0.9816596684652216	0.6344421121167975
clip_vit_l14	CLIP	9	hidden_state_009	0.38960324082963754	0.031561720163252996	0.9403998382165433	8	0.6881561911934608	0.4336276332094176	0.9812763722149049	0.5388797160115492
clip_vit_l14	CLIP	10	hidden_state_010	0.39270716900678476	0.020889005310184103	0.9567988666396153	8	0.6718732528587765	0.4076827757125155	0.978877654129512	0.5322902109327806
clip_vit_l14	CLIP	11	hidden_state_011	0.40079523853006815	0.013117562052264303	0.9700820538214245	8	0.6574231529834648	0.39776951672862454	0.9645645840569393	0.5291091957567664
clip_vit_l14	CLIP	12	hidden_state_012	0.4228786922609209	0.05396320114510497	0.9629273922113197	8	0.6358377858546007	0.375	0.9618510615371741	0.5293582390577608
clip_vit_l14	CLIP	13	hidden_state_013	0.46408648640940103	0.02551632272326286	0.981179708831534	8	0.6484475431945038	0.3803438661710037	0.9708962798913761	0.5562670148019524
clip_vit_l14	CLIP	14	hidden_state_014	0.5041136869989941	0.09174108905113497	0.9878916269769521	8	0.6692773050165223	0.3403035935563817	0.9917736887613096	0.5866954960077582
clip_vit_l14	CLIP	15	hidden_state_015	0.5359859534188012	0.10710966542750928	0.9850043819030532	8	0.6955773392718992	0.40559169764560105	0.968569994050669	0.6157816463453503
clip_vit_l14	CLIP	16	hidden_state_016	0.5952155005136711	0.1412639405204461	0.9931046904083783	8	0.7576785560422515	0.5072800495662949	0.9820108037496356	0.6764470282779613
clip_vit_l14	CLIP	17	hidden_state_017	0.6629750038109214	0.17797397769516726	0.9927430703505191	8	0.7871581526061807	0.593091697645601	0.987814634368171	0.725066578208551
clip_vit_l14	CLIP	18	hidden_state_018	0.7194935348772179	0.20155669144981414	0.9761026250992988	8	0.7739214771689363	0.6532682775712516	0.9514293803682358	0.7467075060230771
clip_vit_l14	CLIP	19	hidden_state_019	0.7945758760329984	0.2872908921933085	0.9702967615693854	8	0.772728050935717	0.683317843866171	0.9302921273351125	0.7836519634843577
clip_vit_l14	CLIP	20	hidden_state_020	0.8082714998957643	0.3386384758364312	0.961243483247303	8	0.6934630206408336	0.5527614094755992	0.813291608421231	0.750867260268299
clip_vit_l14	CLIP	21	hidden_state_021	0.7710849295745659	0.36559014869888473	0.9668912639405205	8	0.5682942458342917	0.33174450949129747	0.7738537794299876	0.6696895877044288
clip_vit_l14	CLIP	22	hidden_state_022	0.7376563161831985	0.40601765799256506	0.9739776951672863	8	0.43530288245955456	0.17119558222779252	0.7016728624535316	0.5864795993213765
