model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
internvit_300m	InternViT	0	hidden_state_000	0.1712646565778179	0.002410800385728107	0.5373961218836565	4
internvit_300m	InternViT	1	hidden_state_001	0.30952001602028345	0.06528810408921933	0.7317453103058029	8
internvit_300m	InternViT	2	hidden_state_002	0.45125671597473205	0.05483271375464682	0.9112688448032623	8
internvit_300m	InternViT	3	hidden_state_003	0.5161428973586525	0.07527881040892195	0.901438611079646	8
internvit_300m	InternViT	4	hidden_state_004	0.5247662074438812	0.09375	0.8675512182187027	8
internvit_300m	InternViT	5	hidden_state_005	0.554928541505645	0.1200046468401487	0.9268046429399056	8
internvit_300m	InternViT	6	hidden_state_006	0.5475418642339616	0.12767193308550184	0.966848808242321	8
internvit_300m	InternViT	7	hidden_state_007	0.5619388731752204	0.17716078066914498	0.9689114208397808	8
internvit_300m	InternViT	8	hidden_state_008	0.5594187990741749	0.1986524163568773	0.9829425360498755	8
internvit_300m	InternViT	9	hidden_state_009	0.5359828134131924	0.1965613382899628	0.979798567349166	8
internvit_300m	InternViT	10	hidden_state_010	0.5375731347742361	0.19969795539033458	0.9426701389667571	8
internvit_300m	InternViT	11	hidden_state_011	0.4970845142267494	0.1766960966542751	0.8820506579985558	8
internvit_300m	InternViT	12	hidden_state_012	0.39369005513128347	0.11407992565055763	0.7606182530187656	8
internvit_300m	InternViT	13	hidden_state_013	0.37242172762734815	0.129182156133829	0.7245341196909487	8
internvit_300m	InternViT	14	hidden_state_014	0.3827807339789468	0.1445167286245353	0.7226760700634952	8
internvit_300m	InternViT	15	hidden_state_015	0.3925536511297958	0.16240706319702602	0.7114593928146009	8
internvit_300m	InternViT	16	hidden_state_016	0.3950650913343412	0.17762546468401488	0.692159282329198	8
internvit_300m	InternViT	17	hidden_state_017	0.39953493317147637	0.18761617100371747	0.6690616635335455	8
internvit_300m	InternViT	18	hidden_state_018	0.372695797534372	0.1829693308550186	0.6052102177869682	8
internvit_300m	InternViT	19	hidden_state_019	0.2926183376779727	0.11988847583643122	0.5226423841685895	8
internvit_300m	InternViT	20	hidden_state_020	0.23834803681424407	0.08805762081784387	0.4676854394423448	8
internvit_300m	InternViT	21	hidden_state_021	0.1763837909985978	0.042286245353159835	0.5074128061928065	8
internvit_300m	InternViT	22	hidden_state_022	0.11547283734901204	0.016844795539033453	0.4762704873636898	8
internvit_300m	InternViT	23	hidden_state_023	0.07874083287344234	0.003833643122676589	0.36570030159325145	8
internvit_300m	InternViT	24	hidden_state_024	0.07853612416657364	0.0053438661710037	0.372907202473271	8
internvit_300m	InternViT	25	pooler_output	0.07853612416657364	0.0053438661710037	0.372907202473271	8
internvit_300m_v25	InternViT	0	hidden_state_000	0.31519732738746065	0.09161349134001823	0.5387811634349031	2
internvit_300m_v25	InternViT	1	hidden_state_001	0.32489568480790465	0.06238382899628252	0.7709527223703948	8
internvit_300m_v25	InternViT	2	hidden_state_002	0.44369317436753447	0.07260687732342007	0.9252086143749121	8
internvit_300m_v25	InternViT	3	hidden_state_003	0.5137028262864765	0.08224907063197026	0.9268440189203198	8
