model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov2_large	DINOv2	2	hidden_state_002	0.27082365241635686	0.07969330855018587	0.4196096654275093	4
dinov2_large	DINOv2	3	hidden_state_003	0.32281017657992567	0.104089219330855	0.5367100371747212	4
dinov2_large	DINOv2	4	hidden_state_004	0.3841484665427509	0.13382899628252787	0.5638940520446096	4
dinov2_large	DINOv2	5	hidden_state_005	0.44429600371747213	0.29704925650557623	0.6116403345724908	4
dinov2_large	DINOv2	6	hidden_state_006	0.4249244888475836	0.3341078066914498	0.5744656133828996	4
dinov2_large	DINOv2	7	hidden_state_007	0.4882086431226766	0.3278345724907063	0.6341775092936803	4
dinov2_large	DINOv2	8	hidden_state_008	0.5133887081784386	0.370817843866171	0.6477695167286245	4
dinov2_large	DINOv2	9	hidden_state_009	0.5484723513011153	0.4232109665427509	0.7163104089219331	4
dinov2_large	DINOv2	10	hidden_state_010	0.5370004646840149	0.38255111524163565	0.7558085501858736	4
dinov2_large	DINOv2	11	hidden_state_011	0.36997560408921937	0.24941914498141265	0.48803438661710036	4
dinov2_large	DINOv2	12	hidden_state_012	0.30599442379182157	0.1507899628252788	0.3658224907063197	4
dinov2_large	DINOv2	13	hidden_state_013	0.27093982342007433	0.16229089219330856	0.3385223048327137	4
dinov2_large	DINOv2	14	hidden_state_014	0.2974558550185874	0.13533921933085502	0.37337360594795543	4
dinov2_large	DINOv2	15	hidden_state_015	0.2872618494423792	0.15764405204460968	0.36338289962825276	4
dinov2_large	DINOv2	16	hidden_state_016	0.30102811338289964	0.16473048327137546	0.3580390334572491	4
dinov2_large	DINOv2	17	hidden_state_017	0.4171700743494424	0.15555297397769516	0.5465845724907064	4
dinov2_large	DINOv2	18	hidden_state_018	0.5324117100371748	0.2853159851301116	0.6899395910780669	4
dinov2_large	DINOv2	19	hidden_state_019	0.6080680762081785	0.2440752788104089	0.8219098513011153	4
dinov2_large	DINOv2	20	hidden_state_020	0.6677509293680297	0.29890799256505574	0.8801115241635687	4
dinov2_large	DINOv2	21	hidden_state_021	0.7074233271375465	0.3881273234200744	0.9041589219330854	4
dinov2_large	DINOv2	22	hidden_state_022	0.7448594330855018	0.46886617100371747	0.9138011152416357	4
dinov2_large	DINOv2	23	hidden_state_023	0.7408805762081785	0.42657992565055763	0.9024163568773234	4
dinov2_large	DINOv2	24	hidden_state_024	0.710385687732342	0.2777648698884758	0.9093866171003717	4
dinov2_large	DINOv2	25	canonical_embedding	0.7024279739776952	0.2919377323420074	0.893703531598513	4
dinov2_small	DINOv2	1	hidden_state_001	0.2883364312267658	0.10920074349442381	0.3877788104089219	4
dinov2_small	DINOv2	2	hidden_state_002	0.38841775092936803	0.11698420074349443	0.6258131970260223	4
dinov2_small	DINOv2	3	hidden_state_003	0.5305529739776952	0.43099442379182157	0.6880808550185874	4
