model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
clip_vit_l14_336	CLIP	9	hidden_state_009	0.09488266728624536	0.06389405204460968	0.15067379182156135	4	0.47905049566294916	0.42673482032218085	0.5518122676579925	0.28696658147459725
clip_vit_l14_336	CLIP	10	hidden_state_010	0.10496050185873605	0.06726301115241635	0.15462360594795538	4	0.47895368649318465	0.4144981412639405	0.5111524163568774	0.29195709417596033
clip_vit_l14_336	CLIP	11	hidden_state_011	0.110478624535316	0.061570631970260234	0.1763475836431227	4	0.4590109975216852	0.36802973977695164	0.5108426270136307	0.28474481102850063
clip_vit_l14_336	CLIP	12	hidden_state_012	0.12346073420074351	0.03903345724907065	0.2221189591078067	4	0.45137275402726146	0.35757434944237915	0.48389095415117717	0.2874167441140025
clip_vit_l14_336	CLIP	13	hidden_state_013	0.16089684014869887	0.05808550185873605	0.24407527881040894	4	0.4628833643122676	0.3271375464684015	0.5933240396530359	0.31189010223048325
clip_vit_l14_336	CLIP	14	hidden_state_014	0.21079228624535318	0.08828996282527883	0.3467704460966543	4	0.4746747211895911	0.2750154894671623	0.6988847583643123	0.34273350371747213
clip_vit_l14_336	CLIP	15	hidden_state_015	0.26504414498141265	0.07946096654275092	0.4851301115241636	4	0.5320825588599752	0.3254337050805452	0.7818308550185874	0.3985633519206939
clip_vit_l14_336	CLIP	16	hidden_state_016	0.3442437267657993	0.097932156133829	0.5736524163568774	4	0.6109820322180918	0.4505111524163569	0.8166047087980174	0.47761287949194553
clip_vit_l14_336	CLIP	17	hidden_state_017	0.46726881970260226	0.1128020446096654	0.7032992565055762	4	0.6372947645600991	0.5424411400247832	0.7009758364312267	0.5522817921313508
clip_vit_l14_336	CLIP	18	hidden_state_018	0.5624419144981413	0.1403345724907063	0.7825278810408922	4	0.6332287794299876	0.5352385377942999	0.6955545229244113	0.5978353469640645
clip_vit_l14_336	CLIP	19	hidden_state_019	0.6825046468401487	0.21921468401486988	0.9192611524163569	4	0.7021181846344486	0.675185873605948	0.7307930607187113	0.6923114157372987
clip_vit_l14_336	CLIP	20	hidden_state_020	0.7235710966542751	0.25952602230483274	0.9483039033457249	4	0.6701905204460966	0.6449814126394052	0.7039188351920694	0.6968808085501859
clip_vit_l14_336	CLIP	21	hidden_state_021	0.763650092936803	0.31714684014869887	0.9780436802973977	4	0.6625038723667906	0.6205080545229245	0.7092627013630731	0.7130769826517969
clip_vit_l14_336	CLIP	22	hidden_state_022	0.7795655204460967	0.3683782527881041	0.9823420074349443	4	0.6166550495662949	0.5523543990086741	0.6641883519206939	0.6981102850061958
clip_vit_l14_336	CLIP	23	hidden_state_023	0.776748373605948	0.3913801115241636	0.9788568773234201	4	0.5394787794299876	0.43564126394052044	0.634913258983891	0.6581135765179678
clip_vit_l14_336	CLIP	24	hidden_state_024	0.8055878252788105	0.5106877323420074	0.9299488847583643	4	0.5546197335811648	0.46143122676579923	0.6915272614622058	0.6801037794299876
clip_vit_l14_336	CLIP	25	pooler_output	0.801608968401487	0.5126626394052045	0.910432156133829	4	0.5638746902106567	0.47932156133828996	0.6988847583643123	0.6827418293060719
clip_vit_l14_336	CLIP	26	image_embeds	0.7989079925650557	0.5178903345724907	0.9383131970260223	4	0.5362647149938042	0.4424566294919455	0.7036090458488228	0.66758635377943
clip_vit_l14_336	CLIP	27	image_embeds_l2	0.7902532527881041	0.5067379182156133	0.9447026022304833	4	0.52420229244114	0.4226301115241636	0.6986524163568774	0.6572277726146221
convnext_base	ConvNeXt	0	hidden_state_000	0.028665195167286245	0.010223048327137538	0.048559479553903356	4	0.022498451053283765	0.013166047087980184	0.03570322180916976	0.025581823110285007
convnext_base	ConvNeXt	1	hidden_state_001	0.37412871747211895	0.29658457249070636	0.48838289962825276	4	0.7025441449814126	0.619501239157373	0.8142038413878563	0.5383364312267658
